hmm_matched_lat,hmm_matched_lon
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3909801,-1.548272
52.3881754,-1.540041
52.3881754,-1.540041
52.3881754,-1.540041
52.3881754,-1.540041
52.3881754,-1.540041
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3872018,-1.5371981
52.3864342,-1.5350003
52.3863859,-1.5348711
52.3863859,-1.5348711
52.3863859,-1.5348711
52.3863859,-1.5348711
52.3856597,-1.5329342
52.3856597,-1.5329342
52.3856597,-1.5329342
52.3856597,-1.5329342
52.3853403,-1.5320339
52.3850192,-1.531096
52.3850192,-1.531096
52.3850192,-1.531096
52.3850192,-1.531096
52.3850192,-1.531096
52.3850192,-1.531096
52.3850192,-1.531096
52.3850192,-1.531096
52.384188,-1.5287513
52.3840233,-1.5282804
52.3840233,-1.5282804
52.3840233,-1.5282804
52.3840233,-1.5282804
52.3840233,-1.5282804
52.3840233,-1.5282804
52.3840233,-1.5282804
52.3840233,-1.5282804
52.3840233,-1.5282804
52.3840233,-1.5282804
52.3840233,-1.5282804
52.3840233,-1.5282804
52.3840233,-1.5282804
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3821509,-1.5243704
52.3800641,-1.5164858
52.3801142,-1.516398
52.3800934,-1.5160184
52.3798491,-1.515645
52.3798491,-1.515645
52.3798491,-1.515645
52.3798491,-1.515645
52.3798491,-1.515645
52.3798491,-1.515645
52.3798491,-1.515645
52.3798491,-1.515645
52.3798491,-1.515645
52.3798491,-1.515645
52.3798491,-1.515645
52.3798491,-1.515645
52.3798491,-1.515645
52.378855,-1.5095455
52.3787973,-1.5091725
52.3787973,-1.5091725
52.3787973,-1.5091725
52.3787973,-1.5091725
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.378504,-1.5070152
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3774485,-1.4926453
52.3779589,-1.4797808
52.3779589,-1.4797808
52.3779589,-1.4797808
52.3779589,-1.4797808
52.3779589,-1.4797808
52.3779589,-1.4797808
52.3779589,-1.4797808
52.3779589,-1.4797808
52.3779589,-1.4797808
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3793482,-1.473187
52.3787604,-1.46662
52.3787823,-1.4665737
52.3787823,-1.4665737
52.3787823,-1.4665737
52.3787823,-1.4665737
52.3788446,-1.4657814
52.3788225,-1.4656829
52.3782083,-1.4651656
52.3781895,-1.465171
52.3781895,-1.465171
52.3775994,-1.4644588
52.3775994,-1.4644588
52.3775994,-1.4644588
52.3775994,-1.4644588
52.3775994,-1.4644588
52.3765523,-1.463075
52.3765523,-1.463075
52.3765523,-1.463075
52.3765523,-1.463075
52.3751315,-1.4606734
52.3751315,-1.4606734
52.3751315,-1.4606734
52.3751315,-1.4606734
52.3751315,-1.4606734
52.3751315,-1.4606734
52.3751315,-1.4606734
52.3751315,-1.4606734
52.3751315,-1.4606734
52.3751315,-1.4606734
52.3751315,-1.4606734
52.3751315,-1.4606734
52.3751315,-1.4606734
52.3751315,-1.4606734
52.37234,-1.454852
52.37234,-1.454852
52.37234,-1.454852
52.37234,-1.454852
52.3715572,-1.4536772
52.3712057,-1.4529796
52.3712057,-1.4529796
52.3712057,-1.4529796
52.3712057,-1.4529796
52.3709397,-1.4536409
52.3710809,-1.453955
52.3710809,-1.453955
52.3710809,-1.453955
52.3715572,-1.4536772
52.3712057,-1.4529796
52.3712057,-1.4529796
52.3712057,-1.4529796
52.3709397,-1.4536409
52.3710809,-1.453955
52.3715572,-1.4536772
52.3715572,-1.4536772
52.3715572,-1.4536772
52.3712057,-1.4529796
52.3712057,-1.4529796
52.3712057,-1.4529796
52.3712057,-1.4529796
52.3712057,-1.4529796
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3664015,-1.4479908
52.3661277,-1.4477795
52.3659855,-1.4475895
52.3660835,-1.4472897
52.3660835,-1.4472897
52.3660835,-1.4472897
52.3660835,-1.4472897
52.3660835,-1.4472897
52.3660835,-1.4472897
52.3662752,-1.4476311
52.3662752,-1.4476311
52.3662752,-1.4476311
52.3661277,-1.4477795
52.3659855,-1.4475895
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3657884,-1.4472752
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3583044,-1.4393284
52.3581178,-1.439578
52.3579634,-1.4395667
52.3578018,-1.4393047
52.3578041,-1.4392273
52.3579607,-1.4389645
52.3581463,-1.4389694
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3613603,-1.4353663
52.3613603,-1.4353663
52.3613603,-1.4353663
52.3617988,-1.4341338
52.3617763,-1.4339745
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3618684,-1.4339031
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3641863,-1.4268617
52.3642493,-1.426907
52.3642493,-1.426907
52.3645243,-1.4267788
52.3645958,-1.4264043
52.3645178,-1.4261638
52.3644637,-1.4261194
52.3641709,-1.4263006
52.3641423,-1.4264138
52.3642493,-1.426907
52.3645243,-1.4267788
52.3645958,-1.4264043
52.3645178,-1.4261638
52.3644637,-1.4261194
52.3641709,-1.4263006
52.3641423,-1.4264138
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3639527,-1.427019
52.3618684,-1.4339031
52.361918,-1.4340983
52.361918,-1.4340983
52.361918,-1.4340983
52.361918,-1.4340983
52.362379,-1.4342832
52.362379,-1.4342832
52.362379,-1.4342832
52.362379,-1.4342832
52.362379,-1.4342832
52.362379,-1.4342832
52.362379,-1.4342832
52.362379,-1.4342832
52.362379,-1.4342832
52.3631959,-1.4327699
52.3631959,-1.4327699
52.3631959,-1.4327699
52.3631959,-1.4327699
52.3631959,-1.4327699
52.3631959,-1.4327699
52.3631959,-1.4327699
52.3631959,-1.4327699
52.3631959,-1.4327699
52.3631959,-1.4327699
52.3631959,-1.4327699
52.3631959,-1.4327699
52.3631959,-1.4327699
52.3645833,-1.4329533
52.3645833,-1.4329533
52.3645833,-1.4329533
52.3645833,-1.4329533
52.3645833,-1.4329533
52.3645833,-1.4329533
52.3645833,-1.4329533
52.3645833,-1.4329533
52.3645833,-1.4329533
52.3645833,-1.4329533
52.3645833,-1.4329533
52.3645833,-1.4329533
52.3645833,-1.4329533
52.3645833,-1.4329533
52.363262,-1.4349824
52.363262,-1.4349824
52.363262,-1.4349824
52.363262,-1.4349824
52.363262,-1.4349824
52.363262,-1.4349824
52.363262,-1.4349824
52.363262,-1.4349824
52.362379,-1.4342832
52.362379,-1.4342832
52.362379,-1.4342832
52.362379,-1.4342832
52.362379,-1.4342832
52.361918,-1.4340983
52.361918,-1.4340983
52.361918,-1.4340983
52.361918,-1.4340983
52.3617988,-1.4341338
52.3617988,-1.4341338
52.3617988,-1.4341338
52.3617988,-1.4341338
52.3617988,-1.4341338
52.3613603,-1.4353663
52.3613603,-1.4353663
52.3613603,-1.4353663
52.3613603,-1.4353663
52.3613603,-1.4353663
52.3613603,-1.4353663
52.3613603,-1.4353663
52.3613603,-1.4353663
52.3613603,-1.4353663
52.3613603,-1.4353663
52.3613603,-1.4353663
52.3613603,-1.4353663
52.3613603,-1.4353663
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3584384,-1.4388972
52.3581463,-1.4389694
52.3583069,-1.4392558
52.3583044,-1.4393284
52.3581178,-1.439578
52.3581178,-1.439578
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3584726,-1.4397384
52.3657884,-1.4472752
52.3659855,-1.4475895
52.3659855,-1.4475895
52.3661277,-1.4477795
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3709397,-1.4536409
52.3709397,-1.4536409
52.3709397,-1.4536409
52.3710809,-1.453955
52.3715572,-1.4536772
52.3715572,-1.4536772
52.3715572,-1.4536772
52.3715572,-1.4536772
52.3712057,-1.4529796
52.3709397,-1.4536409
52.3710809,-1.453955
52.3710809,-1.453955
52.3715572,-1.4536772
52.3712057,-1.4529796
52.3712057,-1.4529796
52.3712057,-1.4529796
52.3712057,-1.4529796
52.3712057,-1.4529796
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3662752,-1.4476311
52.3660835,-1.4472897
52.3659855,-1.4475895
52.3661277,-1.4477795
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3664015,-1.4479908
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3700816,-1.4522058
52.3709397,-1.4536409
52.3710809,-1.453955
52.3715572,-1.4536772
52.3715572,-1.4536772
52.3715572,-1.4536772
52.3715572,-1.4536772
52.3712057,-1.4529796
52.3712057,-1.4529796
52.3712057,-1.4529796
52.3709397,-1.4536409
52.3710809,-1.453955
52.3710809,-1.453955
52.3710809,-1.453955
52.3710809,-1.453955
52.3710809,-1.453955
52.3710809,-1.453955
52.3710809,-1.453955
52.3710809,-1.453955
52.3710809,-1.453955
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3737041,-1.4574328
52.3778483,-1.4656923
52.3778283,-1.4657735
52.3778283,-1.4657735
52.3779302,-1.4666432
52.3779796,-1.4667162
52.3779796,-1.4667162
52.3779796,-1.4667162
52.3779796,-1.4667162
52.3787604,-1.46662
52.3787823,-1.4665737
52.3787823,-1.4665737
52.3787823,-1.4665737
52.3793975,-1.4665823
52.3794957,-1.4666962
52.3796749,-1.4668904
52.3797295,-1.4670045
52.3797295,-1.4670045
52.3798764,-1.4674722
52.3801911,-1.468067
52.3801911,-1.468067
52.3801911,-1.468067
52.3801911,-1.468067
52.3808054,-1.4690452
52.3808054,-1.4690452
52.3808054,-1.4690452
52.3808054,-1.4690452
52.3814671,-1.4696291
52.3817327,-1.4698404
52.3821762,-1.4702036
52.3821762,-1.4702036
52.3821762,-1.4702036
52.3826771,-1.4706715
52.3826771,-1.4706715
52.3826771,-1.4706715
52.3826771,-1.4706715
52.3826771,-1.4706715
52.3831613,-1.4714358
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3838807,-1.4731294
52.3831613,-1.4714358
52.383372,-1.4711574
52.383372,-1.4711574
52.383372,-1.4711574
52.383372,-1.4711574
52.383372,-1.4711574
52.383372,-1.4711574
52.383372,-1.4711574
52.383372,-1.4711574
52.3836302,-1.4684412
52.3836073,-1.4680101
52.3836073,-1.4680101
52.3836073,-1.4680101
52.3836073,-1.4680101
52.3839256,-1.4669046
52.3839256,-1.4669046
52.3839256,-1.4669046
52.3839256,-1.4669046
52.3842948,-1.4661065
52.3842948,-1.4661065
52.3842948,-1.4661065
52.3842948,-1.4661065
52.3842948,-1.4661065
52.3849131,-1.4650677
52.3851491,-1.4647824
52.3851491,-1.4647824
52.3851491,-1.4647824
52.3855867,-1.4642418
52.3855867,-1.4642418
52.3855867,-1.4642418
52.3855867,-1.4642418
52.3860654,-1.4632414
52.3859237,-1.4626033
52.3859237,-1.4626033
52.3859237,-1.4626033
52.3859237,-1.4626033
52.3860407,-1.4616574
52.3860407,-1.4616574
52.3860407,-1.4616574
52.3860407,-1.4616574
52.3860407,-1.4616574
52.3860407,-1.4616574
52.3860407,-1.4616574
52.3860407,-1.4616574
52.3860407,-1.4616574
52.3860407,-1.4616574
52.3860407,-1.4616574
52.3860407,-1.4616574
52.3860407,-1.4616574
52.3860407,-1.4616574
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3869824,-1.4580108
52.3875056,-1.4557443
52.3875056,-1.4557443
52.3875056,-1.4557443
52.3875056,-1.4557443
52.3875056,-1.4557443
52.3876593,-1.4550662
52.3876593,-1.4550662
52.3876593,-1.4550662
52.3876593,-1.4550662
52.38782,-1.4542263
52.38782,-1.4542263
52.38782,-1.4542263
52.38782,-1.4542263
52.38782,-1.4542263
52.3881561,-1.4529012
52.3882687,-1.4523915
52.3882687,-1.4523915
52.3882687,-1.4523915
52.3882687,-1.4523915
52.3882687,-1.4523915
52.3882687,-1.4523915
52.3882687,-1.4523915
52.3882687,-1.4523915
52.3882687,-1.4523915
52.3882687,-1.4523915
52.3882687,-1.4523915
52.3882687,-1.4523915
52.3891208,-1.4508619
52.3891208,-1.4508619
52.3891208,-1.4508619
52.3891208,-1.4508619
52.3891208,-1.4508619
52.3894013,-1.4516944
52.3894013,-1.4516944
52.3894013,-1.4516944
52.3894013,-1.4516944
52.3897522,-1.4536179
52.3897522,-1.4536179
52.3897522,-1.4536179
52.3897522,-1.4536179
52.3897522,-1.4536179
52.3897522,-1.4536179
52.3897522,-1.4536179
52.3897522,-1.4536179
52.3897522,-1.4536179
52.3905498,-1.4563498
52.3905498,-1.4563498
52.3905498,-1.4563498
52.3905498,-1.4563498
52.3905498,-1.4563498
52.3905498,-1.4563498
52.3905498,-1.4563498
52.3905498,-1.4563498
52.3905498,-1.4563498
52.3914662,-1.4587736
52.3914662,-1.4587736
52.3914662,-1.4587736
52.3914662,-1.4587736
52.3914662,-1.4587736
52.3921916,-1.4601181
52.3921916,-1.4601181
52.3921916,-1.4601181
52.3921916,-1.4601181
52.3921916,-1.4601181
52.3921916,-1.4601181
52.3921916,-1.4601181
52.3921916,-1.4601181
52.3921916,-1.4601181
52.3933747,-1.4617766
52.3933747,-1.4617766
52.3933747,-1.4617766
52.3933747,-1.4617766
52.3933747,-1.4617766
52.3933747,-1.4617766
52.3933747,-1.4617766
52.3933747,-1.4617766
52.3933747,-1.4617766
52.3933747,-1.4617766
52.3933747,-1.4617766
52.3933747,-1.4617766
52.3933747,-1.4617766
52.395073,-1.4656265
52.395073,-1.4656265
52.395073,-1.4656265
52.395073,-1.4656265
52.395073,-1.4656265
52.395073,-1.4656265
52.395073,-1.4656265
52.395073,-1.4656265
52.395073,-1.4656265
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3958911,-1.4675339
52.3960319,-1.4678129
52.3960319,-1.4678129
52.3960319,-1.4678129
52.3960319,-1.4678129
52.3960319,-1.4678129
52.3960319,-1.4678129
52.3960319,-1.4678129
52.3960319,-1.4678129
52.3960319,-1.4678129
52.3960319,-1.4678129
52.3960319,-1.4678129
52.3960319,-1.4678129
52.3960319,-1.4678129
52.3960319,-1.4678129
52.3939964,-1.4711349
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3937011,-1.4717499
52.3914098,-1.4778231
52.3911715,-1.4785203
52.3911715,-1.4785203
52.3911715,-1.4785203
52.3911715,-1.4785203
52.3911715,-1.4785203
52.3911715,-1.4785203
52.3911715,-1.4785203
52.3911715,-1.4785203
52.3911715,-1.4785203
52.3911715,-1.4785203
52.3903057,-1.4816529
52.3902267,-1.4816784
52.3900992,-1.4821212
52.3900992,-1.4821212
52.3900992,-1.4821212
52.3900992,-1.4821212
52.3900992,-1.4821212
52.3901092,-1.4824986
52.3901092,-1.4824986
52.3901092,-1.4824986
52.3901092,-1.4824986
52.3905337,-1.4853013
52.3905337,-1.4853013
52.3905337,-1.4853013
52.3905337,-1.4853013
52.3905337,-1.4853013
52.3906486,-1.4859295
52.3906486,-1.4859295
52.3906486,-1.4859295
52.3906486,-1.4859295
52.3906486,-1.4859295
52.3906486,-1.4859295
52.3906486,-1.4859295
52.3906486,-1.4859295
52.3906486,-1.4859295
52.3912904,-1.4891799
52.3912448,-1.4900668
52.3912448,-1.4900668
52.3912448,-1.4900668
52.3909923,-1.4904921
52.3909923,-1.4904921
52.3909923,-1.4904921
52.3909923,-1.4904921
52.3909923,-1.4904921
52.3908957,-1.4918437
52.3915057,-1.4923437
52.3915057,-1.4923437
52.3915057,-1.4923437
52.3916853,-1.4926259
52.3921215,-1.4934889
52.3921215,-1.4934889
52.3921215,-1.4934889
52.3921215,-1.4934889
52.3921215,-1.4934889
52.3921215,-1.4934889
52.3921215,-1.4934889
52.3927048,-1.4948999
52.3928445,-1.4961831
52.3928893,-1.496453
52.3928893,-1.496453
52.3928893,-1.496453
52.3928893,-1.496453
52.3928893,-1.496453
52.3928893,-1.496453
52.3928893,-1.496453
52.3928893,-1.496453
52.3932983,-1.4988323
52.3933708,-1.4992313
52.3933708,-1.4992313
52.3933708,-1.4992313
52.3933708,-1.4992313
52.3933708,-1.4992313
52.3933708,-1.4992313
52.3933708,-1.4992313
52.3933708,-1.4992313
52.3939524,-1.5025994
52.3939524,-1.5025994
52.3939524,-1.5025994
52.3939524,-1.5025994
52.3939524,-1.5025994
52.3939524,-1.5025994
52.3939524,-1.5025994
52.3939524,-1.5025994
52.3939524,-1.5025994
52.394181,-1.5040724
52.394181,-1.5040724
52.394181,-1.5040724
52.394181,-1.5040724
52.394181,-1.5040724
52.394181,-1.5040724
52.394181,-1.5040724
52.394181,-1.5040724
52.394181,-1.5040724
52.3949421,-1.5038841
52.3949421,-1.5038841
52.3949421,-1.5038841
52.3949421,-1.5038841
52.3949421,-1.5038841
52.3949421,-1.5038841
52.3949421,-1.5038841
52.3949421,-1.5038841
52.3949421,-1.5038841
52.3970069,-1.5034165
52.3970069,-1.5034165
52.3970069,-1.5034165
52.3970069,-1.5034165
52.3972239,-1.5034526
52.3977571,-1.5037543
52.3977571,-1.5037543
52.3977571,-1.5037543
52.3977571,-1.5037543
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
52.3986705,-1.5042614
